head	rel	tail
Q114	P530	Q212
Q4925477	P460	Q11122389
Q733	P530	Q884
Q1449	P190	Q1524
Q9248	P190	Q8678
Q408	P530	Q258
Q403	P530	Q29
Q34	P530	Q419
Q632842	P460	Q2117521
Q39	P530	Q833
Q965	P530	Q34
Q956	P190	Q2868
Q884	P530	Q183
Q31	P47	Q29999
Q214	P47	Q213
Q37	P530	Q35
Q836	P530	Q865
Q222	P530	Q224
Q30	P530	Q813
Q30	P530	Q858
Q13501137	P460	Q11122389
Q656	P190	Q2145
Q408	P530	Q96
Q1045	P530	Q148
Q33946	P530	Q20
Q36	P530	Q41
Q45	P530	Q408
Q1461	P190	Q18013
Q41	P530	Q794
Q956	P190	Q490
Q1741	P190	Q649
Q214	P530	Q219
Q155	P530	Q213
Q60	P190	Q956
Q9129	P17	Q41
Q212	P530	Q801
Q878	P530	Q902
Q1391	P47	Q61
Q865	P530	Q217
Q843	P530	Q796
Q227	P47	Q230
Q191	P36	Q1770
Q40	P530	Q408
Q229	P530	Q16
Q884	P530	Q881
Q43	P17	Q43
Q987	P30	Q48
Q79854	P159	Q649
Q1041	P17	Q1041
Q865	P530	Q792
Q159	P530	Q334
Q45	P530	Q148
Q1781	P190	Q8686
Q2868	P17	Q419
Q3711	P190	Q1524
Q924	P530	Q865
Q31	P530	Q38
Q114	P530	Q38
Q16552	P190	Q23436
Q35	P530	Q55
Q49117	P131	Q1345
Q79	P530	Q77
Q30	P47	Q17
Q8660	P190	Q1156
Q334	P530	Q159
Q1158906	P460	Q1159009
Q1156	P30	Q48
Q224	P530	Q298
Q597	P190	Q62
Q16567	P17	Q30
Q408	P530	Q233
Q23436	P190	Q1726
Q1563	P190	Q2280
Q34	P530	Q833
Q1522	P47	Q1261
Q668	P530	Q117
Q34	P530	Q28
Q21	P17	Q174193
Q809	P17	Q218
Q766	P530	Q754
Q965	P530	Q16
Q10989273	P407	Q188
Q30	P530	Q796
Q419	P530	Q733
Q37	P530	Q865
Q1022	P190	Q38022
Q1974	P47	Q797
Q8646	P530	Q16
Q865	P530	Q35
Q38	P1365	Q172579
Q424	P530	Q865
Q18336315	P460	Q4925477
Q230	P530	Q191
Q649	P190	Q1490
Q142	P530	Q822
Q858	P530	Q148
Q17	P530	Q35
Q736	P530	Q159
Q252	P530	Q262
Q16957	P530	Q403
Q35	P530	Q142
Q30	P530	Q262
Q1899	P17	Q15180
Q227	P530	Q145
Q159	P530	Q796
Q1159009	P460	Q1158906
Q3130	P190	Q8684
Q90	P17	Q142
Q72	P30	Q46
Q956	P190	Q2280
Q711	P530	Q423
Q213	P530	Q843
Q1899	P190	Q1754
Q13371	P17	Q30
Q183	P530	Q34
Q65	P190	Q64
Q754	P530	Q145
Q851	P530	Q43
Q142	P30	Q46
Q159	P530	Q214
Q232	P530	Q794
Q77	P530	Q39
Q23482	P190	Q8686
Q232	P30	Q48
Q252	P530	Q805
Q1486	P190	Q8652
Q869	P47	Q836
Q408	P530	Q8646
Q45	P530	Q30
Q20	P530	Q142
Q1456	P47	Q1428
Q414	P530	Q34
Q739	P530	Q213
Q230	P530	Q881
Q2135	P1376	Q1948
Q29	P530	Q183
Q114	P530	Q35
Q1435	P190	Q1891
Q691	P530	Q142
Q30	P530	Q1045
Q96	P530	Q419
Q4925477	P460	Q632842
Q916	P530	Q30
Q258	P530	Q902
Q805	P530	Q38
Q30	P47	Q241
Q145	P530	Q43
Q1085	P190	Q1055
Q419	P36	Q2868
Q1008	P530	Q159
Q406	P190	Q16555
Q16	P530	Q833
Q145	P530	Q219
Q298	P530	Q184
Q35	P530	Q221
Q29	P530	Q298
Q148	P530	Q902
Q222	P530	Q17
Q843	P530	Q55
Q155	P530	Q36
Q2807	P190	Q1085
Q836	P47	Q902
Q408	P530	Q218
Q236	P47	Q225
Q37	P47	Q159
Q677037	P17	Q668
Q159	P530	Q408
Q265	P530	Q865
Q774	P530	Q668
Q424	P530	Q833
Q668	P530	Q16
Q159	P530	Q1036
Q29	P530	Q252
Q142	P530	Q1045
Q36074	P17	Q408
Q15180	P530	Q16
Q70	P30	Q46
Q145	P530	Q8646
Q258	P530	Q155
Q928	P17	Q928
Q1449	P190	Q1486
Q783	P17	Q783
Q902	P530	Q148
Q727	P190	Q1773
Q1036	P17	Q1036
Q406	P30	Q46
Q145	P530	Q41
Q212	P530	Q664
Q39	P150	Q11925
Q1489	P190	Q64
Q843	P530	Q241
Q43380	P740	Q60
Q902	P530	Q1030
Q71	P190	Q1486
Q924	P530	Q183
Q1028	P530	Q142
Q668	P530	Q884
Q262	P530	Q801
Q13164	P17	Q15180
Q836	P530	Q833
Q50602	P131	Q18125
Q916	P530	Q159
Q843	P530	Q227
Q884	P530	Q833
Q865	P47	Q928
Q227	P530	Q218
Q810	P530	Q902
Q233	P530	Q45
Q843	P530	Q414
Q43	P530	Q218
Q865	P530	Q1036
Q62	P190	Q8686
Q216	P190	Q656
Q956	P190	Q1489
Q148	P530	Q833
Q55	P530	Q38
Q1761	P17	Q174193
Q183	P47	Q36
Q1033	P530	Q843
Q41	P530	Q1033
Q5465	P190	Q34647
Q851	P530	Q403
Q1899	P190	Q1741
Q30	P530	Q863
Q60	P190	Q85
Q36	P530	Q403
Q142	P530	Q252
Q399	P530	Q858
Q43	P530	Q159
Q21	P36	Q84
Q2868	P190	Q1486
Q20	P530	Q224
Q668	P150	Q1498
Q174	P190	Q956
Q55	P530	Q219
Q43	P530	Q711
Q408	P530	Q17
Q159	P530	Q863
Q241	P530	Q155
Q1490	P190	Q64
Q800	P530	Q159
Q1400	P47	Q1384
Q865	P530	Q790
Q403	P530	Q184
Q28513	P37	Q188
Q408	P530	Q837
Q152087	P131	Q64
Q878	P530	Q183
Q159	P530	Q881
Q406	P190	Q641
Q219	P530	Q96
Q801	P530	Q334
Q1953	P190	Q641
Q8686	P190	Q8660
Q994	P190	Q406
Q881	P530	Q851
Q252	P530	Q739
Q668	P530	Q916
Q142	P530	Q408
Q43	P530	Q668
Q437	P190	Q216
Q96	P530	Q1041
Q717	P530	Q766
Q30	P530	Q916
Q31487	P190	Q220
Q241	P530	Q750
Q13501137	P460	Q4925477
Q586	P190	Q2280
Q1546	P47	Q1211
Q717	P530	Q41
Q212	P530	Q155
Q2634	P190	Q1524
Q2807	P190	Q1486
Q437	P190	Q3711
Q16	P530	Q974
Q258	P530	Q865
Q884	P47	Q423
Q38022	P190	Q1022
Q334	P530	Q851
Q408	P530	Q1009
Q11223	P607	Q8663
Q5092	P190	Q34370
Q10989273	P460	Q2117521
Q40	P530	Q41
Q16	P530	Q8646
Q668	P530	Q833
Q956	P190	Q2887
Q12892	P190	Q34370
Q34	P530	Q96
Q833	P530	Q851
Q8678	P190	Q8684
Q2280	P190	Q3616
Q211	P47	Q184
Q994	P190	Q1524
Q889	P47	Q794
Q1891	P190	Q38022
Q43	P530	Q298
Q843	P530	Q865
Q14346236	P407	Q5146
Q902	P530	Q298
Q804	P530	Q183
Q863	P47	Q265
Q2023	P17	Q16
Q222	P530	Q145
Q912	P47	Q1008
Q145	P530	Q878
Q1546	P17	Q30
Q2966	P17	Q7318
Q33935	P190	Q174
Q30	P530	Q217
Q739	P530	Q865
Q1261	P17	Q30
Q215	P530	Q408
Q19660	P190	Q956
Q1009	P47	Q1033
Q212	P530	Q34
Q224	P530	Q43
Q219	P47	Q43
Q1486	P190	Q1335
Q241	P530	Q717
Q632842	P460	Q7521081
Q37320	P190	Q437
Q843	P530	Q38
Q96	P530	Q750
Q1445	P30	Q48
Q424	P30	Q48
Q12717	P17	Q142
Q334	P530	Q711
Q77	P530	Q792
Q851	P530	Q854
Q96	P530	Q241
Q265	P530	Q219
Q38	P530	Q155
Q20	P530	Q212
Q1159009	P460	Q4925477
Q804	P530	Q16
Q16556	P190	Q36312
Q878	P530	Q843
Q55	P530	Q159
Q229	P47	Q801
Q794	P530	Q39
Q145	P530	Q77
Q902	P530	Q28
Q262	P530	Q878
Q55	P530	Q334
Q28	P530	Q219
Q13501137	P460	Q475210
Q1435	P190	Q597
Q16	P150	Q2023
Q1524	P190	Q1489
Q1009	P530	Q183
Q334	P530	Q843
Q830350	P460	Q1159009
Q41	P530	Q863
Q55	P530	Q222
Q155	P530	Q801
Q148	P530	Q32
Q586	P190	Q34217
Q1454	P47	Q1509
Q77	P530	Q801
Q239	P30	Q46
Q1297	P17	Q30
Q219	P47	Q218
Q810	P30	Q48
Q183	P530	Q664
Q408	P2936	Q9129
Q833	P47	Q252
Q794	P47	Q43
Q252	P47	Q408
Q902	P530	Q810
Q8686	P190	Q1435
Q183	P530	Q902
Q1899	P190	Q31487
Q64	P190	Q84
Q843	P530	Q142
Q733	P530	Q29
Q1524	P190	Q3711
Q145	P530	Q833
Q2117521	P460	Q1762022
Q220546	P460	Q7201446
Q33	P47	Q15180
Q145	P530	Q16
Q666578	P407	Q7026
Q176	P47	Q1904
Q184	P530	Q1016
Q2117521	P460	Q11122389
Q41	P530	Q408
Q801	P530	Q241
Q1030	P530	Q16
Q408	P530	Q117
Q145	P530	Q252
Q174	P190	Q1781
Q239	P190	Q23556
Q809	P17	Q217
Q12652	P47	Q12626
Q298	P530	Q77
Q586	P17	Q43287
Q84	P190	Q64
Q212	P530	Q262
Q29999	P47	Q183
Q215	P30	Q46
Q227	P530	Q148
Q36600	P190	Q270
Q902	P530	Q804
Q18125	P17	Q174193
Q865	P530	Q33
Q39	P530	Q854
Q8660	P190	Q16555
Q851	P47	Q796
Q408	P530	Q796
Q183	P530	Q869
Q664	P530	Q833
Q298	P530	Q403
Q1030	P530	Q34
Q33935	P17	Q801
Q1861	P17	Q869
Q408	P530	Q843
Q1033	P530	Q183
Q1370	P47	Q1454
Q183	P530	Q878
Q20	P530	Q833
Q833	P530	Q55
Q8663	P710	Q142
Q830350	P460	Q10989273
Q55	P530	Q148
Q1524	P190	Q406
Q31	P530	Q30
Q298	P530	Q183
Q117	P47	Q945
Q924	P530	Q35
Q30	P530	Q924
Q1212	P47	Q1989
Q759	P47	Q176
Q649	P190	Q1218
Q17	P530	Q869
Q8684	P190	Q1486
Q6346	P190	Q365
Q29	P530	Q717
Q586	P17	Q142
Q851	P530	Q148
Q148	P530	Q41
Q1953	P190	Q174
Q43	P530	Q252
Q183	P155	Q7318
Q35	P530	Q211
Q865	P530	Q39
Q1055	P131	Q183
Q39	P530	Q252
Q145	P530	Q29
Q668	P530	Q774
Q36	P530	Q902
Q33937	P17	Q29
Q38	P530	Q17
Q717	P530	Q35
Q881	P47	Q148
Q11223	P17	Q30
Q1045	P530	Q878
Q79	P530	Q414
Q145	P530	Q39
Q403	P530	Q262
Q30	P530	Q843
Q215	P530	Q219
Q43	P530	Q35
Q863	P530	Q843
Q65	P190	Q84
Q1456	P47	Q1454
Q216	P190	Q1297
Q414	P530	Q843
Q79	P530	Q17
Q1726	P190	Q43196
Q1486	P190	Q1953
Q31487	P190	Q2044
Q55	P530	Q865
Q1297	P190	Q987
Q33935	P190	Q1345
Q184	P530	Q298
Q43	P530	Q928
Q12679	P47	Q12589
Q145	P530	Q1028
Q8684	P190	Q90
Q224	P530	Q1016
Q656	P190	Q12892
Q8686	P190	Q406
Q227	P150	Q9248
Q912	P530	Q1028
Q1028	P47	Q262
Q1223	P47	Q824
Q475210	P460	Q13501137
Q858	P530	Q79
Q43	P530	Q843
Q19660	P190	Q406
Q114	P530	Q262
Q33935	P190	Q365
Q423	P47	Q15180
Q1033	P530	Q928
Q252	P530	Q183
Q858	P530	Q865
Q928	P530	Q1033
Q183	P530	Q43
Q41	P530	Q183
Q183	P530	Q965
Q1948	P47	Q1904
Q794	P47	Q399
Q414	P530	Q45
Q155	P530	Q790
Q830350	P407	Q188
Q833	P530	Q766
Q148	P530	Q717
Q2079	P190	Q456
Q902	P530	Q889
Q1486	P17	Q414
Q35	P530	Q833
Q1397	P47	Q1166
Q96	P530	Q902
Q837	P530	Q408
Q1045	P530	Q30
Q96	P530	Q881
Q403	P530	Q902
Q219	P530	Q224
Q794	P530	Q854
Q224	P530	Q858
Q1581	P47	Q1553
Q1715	P190	Q2079
Q11299	P131	Q60
Q865	P530	Q38
Q217	P530	Q215
Q155	P47	Q739
Q1028	P530	Q794
Q17	P793	Q8663
Q62	P190	Q8684
Q19660	P190	Q84
Q5083	P17	Q30
Q62	P190	Q19660
Q36	P530	Q28
Q12652	P1365	Q2900529
Q668	P530	Q1036
Q902	P530	Q114
Q17	P530	Q145
Q29	P530	Q159
Q216	P190	Q406
Q219	P530	Q399
Q1524	P190	Q61
Q159	P47	Q423
Q790	P530	Q30
Q490	P190	Q172
Q881	P47	Q424
Q298	P530	Q96
Q1581	P47	Q1546
Q1492	P190	Q340
Q399	P530	Q334
Q298	P530	Q843
Q987	P190	Q84
Q211	P150	Q1773
Q172	P190	Q6346
Q794	P530	Q241
Q33	P530	Q189
Q172	P190	Q406
Q3711	P190	Q1754
Q16957	P37	Q188
Q727	P190	Q406
Q41	P530	Q403
Q100	P190	Q1492
Q222	P530	Q159
Q833	P530	Q408
Q362	P276	Q48
Q928	P530	Q711
Q8684	P190	Q62
Q270	P190	Q2807
Q948	P47	Q1016
Q155	P530	Q974
Q801	P530	Q37
Q39	P530	Q35
Q1045	P530	Q183
Q1353	P190	Q84
Q148	P530	Q962
Q1261	P47	Q1558
Q912	P47	Q1041
Q664	P530	Q16
Q77	P530	Q96
Q55	P530	Q77
Q801	P530	Q233
Q182798	P17	Q145
Q20	P530	Q218
Q232	P530	Q833
Q881	P530	Q212
Q8686	P190	Q1953
Q1428	P47	Q173
Q1603	P47	Q1371
Q7318	P37	Q188
Q656	P190	Q8686
Q1370	P47	Q1391
Q733	P530	Q30
Q423	P47	Q159
Q12892	P190	Q8686
Q224	P530	Q928
Q1261	P47	Q1649
Q241	P17	Q241
Q837	P530	Q833
Q1204	P47	Q1546
Q16559	P17	Q30
Q13164	P17	Q34266
Q148	P530	Q805
Q20	P30	Q46
Q7320	P159	Q1726
Q183	P47	Q35
Q13501137	P460	Q10989273
Q8663	P710	Q43
Q232	P47	Q148
Q414	P530	Q212
Q145	P530	Q96
Q298	P530	Q865
Q865	P530	Q717
Q801	P530	Q213
Q792	P530	Q298
Q1533	P190	Q2280
Q38	P530	Q213
Q2887	P190	Q1461
Q340	P190	Q8686
Q843	P530	Q664
Q1761	P190	Q1492
Q865	P530	Q851
Q1270623	P17	Q142
Q656	P190	Q1754
Q79	P47	Q1016
Q212	P530	Q408
Q649	P190	Q437
Q77	P530	Q399
Q2256	P190	Q2079
Q179876	P36	Q84
Q1030	P530	Q865
Q115	P17	Q115
Q224	P530	Q794
Q155	P47	Q750
Q96	P530	Q39
Q865	P530	Q1028
Q212	P530	Q40
Q833	P530	Q258
Q1445	P17	Q668
Q2256	P190	Q34647
Q213	P530	Q184
Q801	P530	Q298
Q1524	P190	Q597
Q83286	P361	Q36704
Q924	P530	Q30
Q15180	P530	Q35
Q1028	P530	Q668
Q792	P47	Q774
Q1563	P190	Q1461
Q37	P530	Q148
Q1218	P190	Q8678
Q8663	P710	Q30
Q241	P530	Q794
Q1494	P47	Q173
Q224	P530	Q212
Q668	P47	Q843
Q656	P190	Q34647
Q236	P530	Q38
Q77	P530	Q717
Q17	P530	Q902
Q30	P530	Q399
Q37836	P17	Q30
Q212	P530	Q258
Q1754	P190	Q406
Q12626	P1365	Q1270623
Q43	P530	Q233
Q47762	P17	Q145
Q2096	P131	Q1951
Q865	P530	Q843
Q475210	P460	Q1762022
Q34370	P190	Q585
Q403	P530	Q77
Q1036	P530	Q159
Q4925477	P460	Q10989273
Q1773	P190	Q216
Q222	P530	Q183
Q711	P17	Q711
Q1524	P190	Q649
Q41	P530	Q298
Q184	P530	Q215
Q712	P530	Q902
Q7201446	P460	Q220546
Q956	P190	Q239
Q1558	P47	Q1649
Q403	P530	Q805
Q1183	P37	Q1321
Q1391	P47	Q1370
Q224	P530	Q148
Q9248	P190	Q641
Q15180	P47	Q794
Q865	P530	Q739
Q2807	P190	Q1524
Q216	P190	Q1761
Q145	P530	Q754
Q298	P530	Q40
Q41	P530	Q217
Q252	P530	Q865
Q179876	P17	Q179876
Q1770	P17	Q191
Q406	P30	Q48
Q7737	P17	Q801
Q2868	P190	Q1489
Q222	P17	Q222
Q85	P190	Q1489
Q8660	P190	Q84
Q851	P530	Q183
Q145	P530	Q218
Q8678	P190	Q727
Q7521081	P407	Q150
Q241	P530	Q96
Q30	P530	Q213
Q183	P530	Q954
Q33946	P47	Q183
Q1707	P17	Q7318
Q142	P530	Q212
Q865	P530	Q1009
Q224	P530	Q865
Q34	P530	Q37
Q77	P530	Q774
Q2280	P190	Q656
Q222	P30	Q46
Q191	P530	Q41
Q668	P530	Q31
Q159	P530	Q28
Q1211	P47	Q1527
Q408	P530	Q16
Q1036	P530	Q408
Q159	P530	Q805
Q829	P47	Q1221
Q64	P190	Q649
Q3105	P47	Q12717
Q28	P47	Q33946
Q8646	P530	Q869
Q794	P530	Q252
Q41	P530	Q96
Q668	P530	Q796
Q1166	P17	Q30
Q948	P530	Q43
Q37	P30	Q46
Q252	P530	Q43
Q6602	P190	Q100
Q809	P17	Q16
Q1553	P47	Q1581
Q30	P530	Q20
Q994	P190	Q216
Q17	P530	Q233
Q214	P530	Q184
Q233	P30	Q46
Q1461	P190	Q1489
Q252	P530	Q41
Q1030	P530	Q668
Q222	P530	Q212
Q1486	P190	Q8678
Q115	P530	Q16
Q829	P47	Q1227
Q191	P530	Q854
Q1391	P47	Q1400
Q1408	P17	Q30
Q1461	P190	Q649
Q183	P530	Q262
Q39	P530	Q77
Q1211	P17	Q30
Q805	P530	Q796
Q1345	P190	Q1794
Q230	P530	Q38
Q191	P530	Q219
Q45	P530	Q16
Q7320	P17	Q183
Q902	P530	Q1016
Q32	P47	Q142
Q34370	P17	Q55
Q854	P530	Q148
Q928	P530	Q148
Q36312	P131	Q1951
Q1353	P190	Q8660
Q833	P530	Q948
Q220	P190	Q90
Q61	P190	Q956
Q881	P530	Q717
Q145	P530	Q1016
Q33946	P47	Q36
Q1794	P17	Q7318
Q475210	P460	Q632842
Q28	P530	Q183
Q1731	P17	Q43287
Q252	P47	Q691
Q333886	P140	Q9592
Q213	P530	Q96
Q55	P530	Q35
Q96	P530	Q916
Q35	P530	Q15180
Q974	P530	Q865
Q424	P530	Q35
Q1045	P530	Q142
Q668	P530	Q41
Q424	P530	Q148
Q1016	P530	Q928
Q41	P530	Q33
Q833	P530	Q902
Q218	P530	Q215
Q29	P530	Q733
Q956	P190	Q8684
Q1055	P131	Q43287
Q739	P47	Q155
Q830350	P460	Q7521081
Q1951	P36	Q2096
Q794	P530	Q1028
Q216	P190	Q994
Q17	P530	Q29
Q211	P530	Q833
Q2807	P190	Q1461
Q55	P530	Q30
Q3616	P190	Q656
Q1297	P190	Q172
Q55	P530	Q17
Q334	P530	Q801
Q585	P190	Q1754
Q241	P530	Q881
Q2268455	P460	Q4925932
Q8686	P190	Q62
Q801	P530	Q414
Q884	P530	Q794
Q183	P530	Q1030
Q145	P530	Q222
Q790	P530	Q717
Q16	P530	Q148
Q35	P530	Q29
Q408	P530	Q40
Q36704	P36	Q3711
Q865	P530	Q184
Q4925477	P460	Q475210
Q79	P530	Q219
Q43	P530	Q232
Q649	P190	Q1353
Q230	P530	Q884
Q270	P190	Q1524
Q43	P530	Q262
Q159	P530	Q258
Q423	P530	Q833
Q7201446	P407	Q5146
Q16567	P1376	Q1397
Q114	P530	Q954
Q916	P530	Q258
Q232	P37	Q7737
Q218	P530	Q801
Q475210	P460	Q7521081
Q833	P530	Q884
Q183	P530	Q219
Q229	P530	Q35
Q172579	P36	Q2044
Q1581	P47	Q1204
Q1773	P190	Q2887
Q1761	P190	Q956
Q8660	P190	Q8686
Q794	P530	Q184
Q724	P361	Q771
Q219	P530	Q38
Q1270623	P1366	Q12626
Q664	P530	Q29
Q241	P530	Q15180
Q212	P530	Q79
Q252	P530	Q884
Q1741	P190	Q1781
Q172	P190	Q1899
Q810	P530	Q843
Q668	P150	Q1445
Q403	P530	Q822
Q215	P37	Q9067
Q174	P190	Q2079
Q889	P530	Q35
Q829	P17	Q30
Q34	P530	Q41
Q30	P150	Q1400
Q230	P530	Q1008
Q30	P530	Q945
Q4925477	P460	Q1762022
Q142	P530	Q35
Q854	P530	Q252
Q16428906	P407	Q150
Q45	P530	Q902
Q2887	P190	Q36091
Q138345	P17	Q16
Q224	P47	Q215
Q31487	P190	Q1781
Q403	P530	Q38
Q33	P47	Q20
Q216	P190	Q239
Q414	P47	Q155
Q41	P530	Q232
Q4925477	P460	Q1159009
Q2807	P17	Q29
Q30	P530	Q214
Q230	P47	Q43
Q1408	P47	Q1400
Q159	P530	Q40
Q258	P530	Q408
Q30	P530	Q38
Q884	P530	Q232
Q8740	P710	Q148
Q863	P530	Q30
Q35	P530	Q30
Q962	P37	Q150
Q664	P530	Q252
Q750	P530	Q258
Q1904	P47	Q1397
Q258	P36	Q5465
Q34366	P17	Q408
Q408	P530	Q145
Q33	P47	Q34
Q403	P530	Q229
Q365	P190	Q956
Q403	P530	Q40
Q783	P530	Q155
Q5146	P17	Q45
Q191	P530	Q33
Q55	P530	Q252
Q159	P530	Q419
Q77	P530	Q213
Q7521081	P460	Q10989273
Q334	P530	Q902
Q403	P530	Q16957
Q974	P530	Q16
Q28	P530	Q35
Q55	P530	Q843
Q8740	P710	Q30
Q211	P530	Q408
Q1718	P190	Q1297
Q258	P530	Q414
Q229	P530	Q159
Q1794	P190	Q85
Q809	P17	Q142
Q1045	P530	Q145
Q1019	P530	Q865
Q414	P530	Q252
Q30	P530	Q236
Q962	P17	Q962
Q96	P530	Q31
Q813	P47	Q232
Q114	P530	Q833
Q18042461	P460	Q6298851
Q252	P47	Q334
Q1770	P190	Q656
Q85	P190	Q90
Q1509	P47	Q1603
Q1045	P530	Q805
Q1490	P190	Q220
Q16	P530	Q29999
Q2887	P190	Q1899
Q1794	P17	Q183
Q215	P530	Q33
Q902	P530	Q928
Q30	P36	Q1345
Q35	P530	Q28
Q865	P530	Q334
Q843	P530	Q954
Q159	P530	Q865
Q9592	P159	Q220
Q1019	P530	Q148
Q184	P47	Q212
Q691	P47	Q252
Q30	P530	Q800
Q35	P530	Q252
Q865	P530	Q28
Q61	P47	Q1370
Q14346236	P460	Q15921764
Q252	P530	Q45
Q11122389	P460	Q10989273
Q495	P190	Q12439
Q39	P530	Q414
Q36	P530	Q145
Q916	P530	Q96
Q38	P530	Q801
Q270	P17	Q36
Q1384	P47	Q771
Q1781	P190	Q216
Q1085	P17	Q33946
Q148	P530	Q298
Q114	P530	Q41
Q1435	P17	Q224
Q148	P530	Q916
Q1781	P190	Q270
Q34	P17	Q34
Q965	P530	Q30
Q432637	P17	Q30
Q810	P530	Q878
Q43	P530	Q1045
Q843	P530	Q851
Q2256	P17	Q145
Q1486	P190	Q406
Q2135	P17	Q16
Q41	P47	Q219
Q783	P530	Q96
Q1028	P530	Q865
Q213	P530	Q41
Q928	P530	Q8646
Q183	P47	Q33946
Q668	P530	Q1019
Q1085	P190	Q64
Q437	P190	Q37320
Q11122389	P460	Q2117521
Q1435	P190	Q656
Q233	P530	Q801
Q632842	P407	Q188
Q1085	P190	Q1794
Q191	P530	Q35
Q17	P530	Q837
Q851	P530	Q41
Q423	P47	Q884
Q148	P530	Q1033
Q224	P530	Q79
Q176	P190	Q8686
Q36	P47	Q37
Q145	P530	Q214
Q1953	P190	Q456
Q40	P530	Q35
Q783	P37	Q1321
Q28	P530	Q30
Q1441346	P460	Q4925932
Q1204	P47	Q1581
Q148	P530	Q183
Q41	P530	Q17
Q219	P530	Q79
Q148	P530	Q854
Q227	P530	Q902
Q55	P530	Q1028
Q148	P530	Q34
Q1951	P47	Q1989
Q230	P530	Q902
Q12722	P47	Q3105
Q9129	P17	Q801
Q218	P530	Q399
Q833	P530	Q15180
Q472	P190	Q1085
Q96	P530	Q215
Q298	P47	Q419
Q28	P530	Q865
Q801	P530	Q184
Q148	P530	Q424
Q184	P530	Q833
Q28513	P47	Q34266
Q33	P530	Q794
Q33	P30	Q46
Q218	P530	Q30
Q189	P530	Q33
Q408	P530	Q229
Q813	P30	Q48
Q38	P530	Q16
Q117	P530	Q30
Q1757	P190	Q1085
Q399	P530	Q159
Q668	P17	Q668
Q192334	P159	Q1454
Q258	P530	Q33
Q1770	P190	Q216
Q403	P530	Q889
Q35	P47	Q183
Q408	P47	Q664
Q99	P47	Q816
Q34370	P190	Q406
Q423	P530	Q34
Q221	P47	Q222
Q96	P530	Q865
Q96	P530	Q414
Q16957	P17	Q16957
Q33946	P47	Q218
Q406	P190	Q1741
Q215	P530	Q218
Q25	P47	Q21
Q258	P530	Q41
Q183	P530	Q1028
Q816	P47	Q1522
Q115	P530	Q212
Q219	P47	Q41
Q96	P530	Q183
Q632842	P460	Q10989273
Q29	P530	Q35
Q668	P530	Q881
Q717	P47	Q142
Q145	P530	Q408
Q419	P530	Q414
Q833	P530	Q232
Q854	P530	Q794
Q18125	P17	Q179876
Q65	P190	Q37100
Q96	P530	Q41
Q36704	P47	Q218
Q183412	P17	Q145
Q10989273	P460	Q1762022
Q869	P530	Q408
Q220546	P460	Q2268455
Q8577	P276	Q84
Q902	P47	Q836
Q184	P530	Q227
Q5465	P17	Q258
Q945	P47	Q962
Q11122389	P460	Q830350
Q3249	P47	Q12679
Q148	P530	Q1036
Q2807	P190	Q472
Q252	P530	Q924
Q227	P530	Q96
Q414	P530	Q183
Q219	P30	Q46
Q252	P530	Q854
Q38	P47	Q215
Q41	P530	Q28
Q406	P190	Q85
Q1762022	P460	Q4925477
Q365	P190	Q34370
Q878	P530	Q114
Q632842	P460	Q11122389
Q1563	P190	Q1489
Q183	P530	Q28
Q423	P530	Q664
Q403	P530	Q668
Q423	P530	Q924
Q37	P530	Q38
Q750	P530	Q148
Q833	P530	Q262
Q142	P47	Q38
Q16	P530	Q822
Q16557	P190	Q1773
Q766	P530	Q408
Q851	P530	Q252
Q213	P37	Q9056
Q858	P530	Q17
Q423	P530	Q79
Q424	P530	Q801
Q668	P530	Q928
Q241	P530	Q854
Q1899	P190	Q1726
Q9129	P17	Q159
Q851	P530	Q813
Q142	P530	Q184
Q38	P530	Q43
Q17	P530	Q717
Q414	P530	Q159
Q183	P530	Q423
Q252	P530	Q419
Q155	P530	Q241
Q833	P530	Q717
Q490	P190	Q3130
Q924	P530	Q148
Q77	P530	Q34
Q65	P190	Q1156
Q1891	P190	Q2079
Q36	P530	Q219
Q183	P530	Q750
Q36687	P17	Q408
Q4093	P190	Q23482
Q928	P530	Q38
Q1030	P47	Q916
Q801	P530	Q948
Q668	P530	Q889
Q365	P190	Q495
Q1748	P190	Q64
Q11122389	P460	Q4925477
Q8686	P190	Q1861
Q7318	P47	Q39
Q1016	P530	Q236
Q213	P530	Q155
Q878	P530	Q262
Q17	P530	Q403
Q43	P530	Q258
Q43196	P190	Q220
Q668	P530	Q298
Q79	P17	Q79
Q236	P530	Q30
Q262	P47	Q912
Q783	P530	Q183
Q865	P530	Q736
Q854	P530	Q843
Q20	P530	Q889
Q1524	P190	Q65
Q16	P530	Q43
Q38	P530	Q884
Q16	P530	Q159
Q2634	P190	Q23482
Q2807	P190	Q270
Q865	P530	Q974
Q1454	P17	Q30
Q252	P530	Q55
Q34	P530	Q148
Q34	P530	Q115
Q62	P190	Q2634
Q1524	P17	Q2277
Q214	P530	Q183
Q29	P530	Q419
Q878	P530	Q889
Q241	P47	Q30
Q30	P150	Q1649
Q18125	P190	Q727
Q794	P530	Q265
Q736	P530	Q148
Q830350	P460	Q4925477
Q183	P47	Q29999
Q1384	P47	Q176
Q656	P190	Q3616
Q30	P530	Q142
Q1649	P47	Q1439
Q1400	P47	Q1391
Q1781	P190	Q2634
Q79	P530	Q159
