entity,rel,objt,pageTitle_entity,views_entity,pageTitle_objt,views_objt
Q114889877,P161,Q7418498,Fighter (2024 film),14720,Sanjeeda Sheikh,380519
Q114889877,P161,Q99600173,Fighter (2024 film),14720,,
Q114889877,P161,Q7678941,Fighter (2024 film),14720,Talat Aziz,138036
Q114889877,P161,Q22279896,Fighter (2024 film),14720,Ramon Chibb,59465
Q114889877,P161,Q3521637,Fighter (2024 film),14720,Karan Singh Grover,757138
Q114889877,P161,Q16935018,Fighter (2024 film),14720,Sharib Hashmi,335073
Q114889877,P161,Q4701813,Fighter (2024 film),14720,Akshay Oberoi,304323
Q114889877,P86,Q3135937,Fighter (2024 film),14720,Vishal–Shekhar,304335
Q1013,P190,Q4181,Lesotho,14650,Gummersbach,15981
Q1013,P31,Q3624078,Lesotho,14650,Sovereign state,771634
Q1013,P31,Q171441,Lesotho,14650,Enclave,74570
Q1013,P31,Q123480,Lesotho,14650,Landlocked country,680459
Q1013,P31,Q417175,Lesotho,14650,,
Q1013,P31,Q6256,Lesotho,14650,Country,1107491
Q1013,P36,Q3909,Lesotho,14650,Maseru,116825
Q1013,P30,Q15,Lesotho,14650,Africa,3197993
Q1013,P47,Q258,Lesotho,14650,South Africa,6100919
Q1013,P35,Q57537,Lesotho,14650,Letsie III,91175
Q1013,P37,Q1860,Lesotho,14650,English language,7240470
Q1013,P37,Q34340,Lesotho,14650,Sotho language,113663
Q1013,P38,Q208039,Lesotho,14650,Lesotho loti,37660
Q1013,P38,Q181907,Lesotho,14650,South African rand,550121
Q1013,P78,Q41794,Lesotho,14650,.ls,9790
Q1013,P85,Q463986,Lesotho,14650,Lesotho Fatse La Bontata Rona,5517
Q1013,P163,Q104969,Lesotho,14650,Flag of Lesotho,54162
Q1013,P501,Q258,Lesotho,14650,South Africa,6100919
Q1013,P150,Q737086,Lesotho,14650,Berea District,6334
Q1013,P150,Q535632,Lesotho,14650,Butha-Buthe District,7364
Q1013,P150,Q819987,Lesotho,14650,Leribe District,8178
Q1013,P150,Q817342,Lesotho,14650,Mafeteng District,5844
Q1013,P150,Q844921,Lesotho,14650,Maseru District,12679
Q1013,P150,Q839074,Lesotho,14650,Mohale's Hoek District,5687
Q1013,P150,Q817340,Lesotho,14650,Mokhotlong District,5577
Q1013,P150,Q850423,Lesotho,14650,Qacha's Nek District,5648
Q1013,P150,Q839060,Lesotho,14650,Quthing District,6333
Q1013,P150,Q817327,Lesotho,14650,Thaba-Tseka District,9401
Q1013,P138,Q34340,Lesotho,14650,Sotho language,113663
Q1013,P463,Q1065,Lesotho,14650,United Nations,3806953
Q1013,P463,Q7785,Lesotho,14650,Commonwealth of Nations,1969782
Q1013,P463,Q7159,Lesotho,14650,African Union,862762
Q1013,P463,Q7825,Lesotho,14650,World Trade Organization,969158
Q1013,P463,Q191384,Lesotho,14650,International Bank for Reconstruction and Development,150142
Q1013,P463,Q827525,Lesotho,14650,International Development Association,115410
Q1013,P463,Q656801,Lesotho,14650,International Finance Corporation,243132
Q1013,P463,Q1043527,Lesotho,14650,Multilateral Investment Guarantee Agency,44597
Q1013,P463,Q899770,Lesotho,14650,International Centre for Settlement of Investment Disputes,70532
Q1013,P463,Q340195,Lesotho,14650,African Development Bank,108491
Q1013,P463,Q384535,Lesotho,14650,United Nations–African Union Mission in Darfur,21364
Q1013,P463,Q294278,Lesotho,14650,"Organisation of African, Caribbean and Pacific States",36760
Q1013,P463,Q8475,Lesotho,14650,Interpol,836685
Q1013,P463,Q842490,Lesotho,14650,Organisation for the Prohibition of Chemical Weapons,70712
Q1013,P463,Q7809,Lesotho,14650,UNESCO,1546323
Q1013,P463,Q816706,Lesotho,14650,Southern African Development Community,142530
Q1013,P463,Q17495,Lesotho,14650,Universal Postal Union,125562
Q1013,P463,Q376150,Lesotho,14650,International Telecommunication Union,253938
Q1013,P463,Q162656,Lesotho,14650,International Civil Defence Organization,6144
Q1013,P463,Q170424,Lesotho,14650,World Meteorological Organization,178927
Q1013,P463,Q7817,Lesotho,14650,World Health Organization,1773486
Q1013,P463,Q1344350,Lesotho,14650,Southern African Customs Union,43025
Q1013,P463,Q605326,Lesotho,14650,World Customs Organization,56776
Q1013,P910,Q5610199,Lesotho,14650,Category:Lesotho,1574
Q1013,P237,Q241861,Lesotho,14650,Coat of arms of Lesotho,10899
Q1013,P17,Q1013,Lesotho,14650,Lesotho,1341481
Q1013,P610,Q733132,Lesotho,14650,Thabana Ntlenyana,30176
Q1013,P1464,Q13335042,Lesotho,14650,,
Q1013,P421,Q6723,Lesotho,14650,UTC+02:00,166
Q1013,P421,Q4689510,Lesotho,14650,,
Q1013,P194,Q4345419,Lesotho,14650,Parliament of Lesotho,8954
Q1013,P1740,Q19363114,Lesotho,14650,Category:Films shot in Lesotho,254
Q1013,P1792,Q9073807,Lesotho,14650,,
Q1013,P122,Q41614,Lesotho,14650,Constitutional monarchy,979039
Q1013,P6,Q91621859,Lesotho,14650,Moeketsi Majoro,10159
Q1013,P6,Q114588964,Lesotho,14650,Sam Matekane,50222
Q1013,P1589,Q181475,Lesotho,14650,Orange River,125927
Q1013,P1622,Q13196750,Lesotho,14650,Left (direction),2515
Q1013,P2633,Q943124,Lesotho,14650,Geography of Lesotho,37874
Q1013,P2853,Q1383497,Lesotho,14650,BS 546,3237
Q1013,P2852,Q1061257,Lesotho,14650,112 (emergency telephone number),285532
Q1013,P2852,Q2945964,Lesotho,14650,,
Q1013,P2852,Q25648805,Lesotho,14650,,
Q1013,P1465,Q8365524,Lesotho,14650,Category:Death in Lesotho,771
Q1013,P1151,Q11301417,Lesotho,14650,,
Q1013,P1313,Q30101454,Lesotho,14650,,
Q1013,P530,Q183,Lesotho,14650,Germany,7726006
Q1013,P530,Q258,Lesotho,14650,South Africa,6100919
Q1013,P530,Q865,Lesotho,14650,Taiwan,5745108
Q1013,P530,Q30,Lesotho,14650,United States,22053058
Q1013,P530,Q159,Lesotho,14650,Russia,9924182
Q1013,P530,Q668,Lesotho,14650,India,367139855
Q1013,P530,Q230,Lesotho,14650,Georgia (country),4784504
Q1013,P530,Q423,Lesotho,14650,North Korea,4232658
Q1013,P530,Q148,Lesotho,14650,China,9680435
Q1013,P2936,Q1860,Lesotho,14650,English language,7240470
Q1013,P2936,Q34340,Lesotho,14650,Sotho language,113663
Q1013,P2936,Q10179,Lesotho,14650,Zulu language,340526
Q1013,P2936,Q13218,Lesotho,14650,Xhosa language,427295
Q1013,P1906,Q41542585,Lesotho,14650,,
Q1013,P1552,Q47185145,Lesotho,14650,,
Q1013,P706,Q27394,Lesotho,14650,Southern Africa,344712
Q1013,P5125,Q7112333,Lesotho,14650,Outline of Lesotho,3714
Q1013,P361,Q27394,Lesotho,14650,Southern Africa,344712
Q1013,P1365,Q2340665,Lesotho,14650,Basutoland,68595
Q1013,P1304,Q2608033,Lesotho,14650,Central Bank of Lesotho,6025
Q1013,P2184,Q1478686,Lesotho,14650,History of Lesotho,52029
Q1013,P2596,Q3042760,Lesotho,14650,,
Q1013,P7867,Q84081607,Lesotho,14650,,
Q1013,P8744,Q2088379,Lesotho,14650,Economy of Lesotho,25082
Q1013,P9241,Q512362,Lesotho,14650,Demographics of Lesotho,17748
Q1013,P5008,Q6173448,Lesotho,14650,Wikipedia:Vital articles/Level/4,None
Q34754,P31,Q15634554,Somaliland,14878,State with limited recognition,2293
Q34754,P31,Q7270,Somaliland,14878,Republic,883373
Q34754,P163,Q201987,Somaliland,14878,Flag of Somaliland,48578
Q34754,P85,Q1133287,Somaliland,14878,Samo ku waar,10094
Q34754,P36,Q168652,Somaliland,14878,Hargeisa,164055
Q34754,P237,Q660672,Somaliland,14878,National emblem of Somaliland,6407
Q34754,P38,Q737384,Somaliland,14878,Somaliland shilling,36012
Q34754,P38,Q24302270,Somaliland,14878,,
Q34754,P910,Q7343659,Somaliland,14878,Category:Somaliland,1654
Q34754,P30,Q15,Somaliland,14878,Africa,3197993
Q34754,P47,Q1045,Somaliland,14878,Somalia,2204057
Q34754,P47,Q115,Somaliland,14878,Ethiopia,3333264
Q34754,P47,Q977,Somaliland,14878,Djibouti,1412869
Q34754,P150,Q791667,Somaliland,14878,Awdal,37228
Q34754,P150,Q877021,Somaliland,14878,Maroodi Jeex,19532
Q34754,P150,Q865590,Somaliland,14878,Togdheer,20962
Q34754,P150,Q848864,Somaliland,14878,Sool,43143
Q34754,P150,Q751387,Somaliland,14878,Sanaag,41958
Q34754,P150,Q281589,Somaliland,14878,"Sahil, Somaliland",11900
Q34754,P1906,Q25906534,Somaliland,14878,President of Somaliland,17651
Q34754,P35,Q380187,Somaliland,14878,Ahmed Mohamed Mohamoud,22555
Q34754,P35,Q17155777,Somaliland,14878,Muse Bihi Abdi,81763
Q34754,P155,Q1106857,Somaliland,14878,State of Somaliland,56520
Q34754,P37,Q13275,Somaliland,14878,Somali language,296811
Q34754,P37,Q13955,Somaliland,14878,Arabic,1787974
Q34754,P37,Q1860,Somaliland,14878,English language,7240470
Q34754,P610,Q649162,Somaliland,14878,Mount Shimbiris,6309
Q34754,P1313,Q25906534,Somaliland,14878,President of Somaliland,17651
Q34754,P194,Q7138940,Somaliland,14878,Parliament of Somaliland,11209
Q34754,P706,Q27407,Somaliland,14878,East Africa,629167
Q34754,P1792,Q24889665,Somaliland,14878,Category:Somaliland people,418
Q34754,P421,Q6760,Somaliland,14878,UTC+03:00,200
Q34754,P5125,Q7112455,Somaliland,14878,Outline of Somaliland,9916
Q34754,P1622,Q14565199,Somaliland,14878,Right (direction),1018
Q34754,P7867,Q84120848,Somaliland,14878,,
Q34754,P8744,Q96376946,Somaliland,14878,Economy of Somaliland,19235
Q34754,P361,Q27407,Somaliland,14878,East Africa,629167
Q34754,P1304,Q797484,Somaliland,14878,Bank of Somaliland,9034
Q34754,P208,Q104468675,Somaliland,14878,Government of Somaliland,16927
Q34754,P832,Q10985961,Somaliland,14878,Independence Day (Somaliland),9298
Q34754,P832,Q196627,Somaliland,14878,New Year's Day,979948
Q34754,P1552,Q47185145,Somaliland,14878,,
Q34754,P2184,Q1289130,Somaliland,14878,History of Somaliland,14290
Q34754,P1151,Q50227353,Somaliland,14878,Portal:Somaliland,9974
Q34754,P1424,Q14934730,Somaliland,14878,Template:Somaliland topics,1211
Q34754,P1424,Q10972135,Somaliland,14878,,
Q34754,P2633,Q56316262,Somaliland,14878,Geography of Somaliland,10724
Q547900,P21,Q6581072,Srividya,14732,Female (gender),2194
Q547900,P106,Q33999,Srividya,14732,Actor,645309
Q547900,P106,Q10800557,Srividya,14732,Film actor,16438
Q547900,P106,Q10798782,Srividya,14732,Television actor,7025
Q547900,P31,Q5,Srividya,14732,Human,3666034
Q547900,P19,Q1352,Srividya,14732,Chennai,2219885
Q547900,P20,Q167715,Srividya,14732,Thiruvananthapuram,927283
Q547900,P509,Q128581,Srividya,14732,Breast cancer,494039
Q547900,P166,Q3775029,Srividya,14732,Filmfare Awards South,183431
Q547900,P1412,Q5885,Srividya,14732,Tamil language,2605525
Q547900,P1412,Q36236,Srividya,14732,Malayalam,1467378
Q547900,P27,Q668,Srividya,14732,India,367139855
Q547900,P25,Q541607,Srividya,14732,M. L. Vasanthakumari,53462
Q547900,P1196,Q3739104,Srividya,14732,,
Q7659544,P910,Q10179565,Sybirak,14922,,
Q7659544,P31,Q16334295,Sybirak,14922,Humans,97602
Q7659544,P279,Q1026,Sybirak,14922,Polish people,326036
Q43,P1151,Q13365978,Turkey,14858,Portal:Turkey,34445
Q43,P5125,Q7112494,Turkey,14858,Outline of Turkey,16383
Q43,P38,Q172872,Turkey,14858,Turkish lira,620683
Q43,P38,Q14961002,Turkey,14858,Revaluation of the Turkish lira,21877
Q43,P172,Q84072,Turkey,14858,Turkish people,662554
Q43,P172,Q12223,Turkey,14858,Kurds,1196186
Q43,P1792,Q7031845,Turkey,14858,Category:Turkish people,2329
Q43,P1792,Q9077925,Turkey,14858,,
Q43,P2852,Q1061257,Turkey,14858,112 (emergency telephone number),285532
Q43,P2852,Q25743529,Turkey,14858,,
Q43,P2853,Q1123613,Turkey,14858,Schuko,142337
Q43,P2853,Q1378312,Turkey,14858,Europlug,176184
Q43,P2633,Q217035,Turkey,14858,Geography of Turkey,152441
Q43,P1313,Q2430415,Turkey,14858,Prime Minister of Turkey,114849
Q43,P1313,Q1922067,Turkey,14858,President of Turkey,445011
Q43,P2959,Q20571352,Turkey,14858,,
Q43,P2959,Q27131980,Turkey,14858,,
Q43,P122,Q179164,Turkey,14858,Unitary state,728949
Q43,P122,Q49892,Turkey,14858,Presidential system,623249
Q43,P1552,Q47185145,Turkey,14858,,
Q43,P530,Q16,Turkey,14858,Canada,12409221
Q43,P530,Q38,Turkey,14858,Italy,5735507
Q43,P530,Q155,Turkey,14858,Brazil,5680309
Q43,P530,Q159,Turkey,14858,Russia,9924182
Q43,P530,Q183,Turkey,14858,Germany,7726006
Q43,P530,Q711,Turkey,14858,Mongolia,2871020
Q43,P530,Q408,Turkey,14858,Australia,10773580
Q43,P530,Q805,Turkey,14858,Yemen,2785547
Q43,P530,Q41,Turkey,14858,Greece,4138728
Q43,P530,Q801,Turkey,14858,Israel,16288834
Q43,P530,Q212,Turkey,14858,Ukraine,8473301
Q43,P530,Q851,Turkey,14858,Saudi Arabia,6456897
Q43,P530,Q159583,Turkey,14858,Holy See,1111458
Q43,P530,Q148,Turkey,14858,China,9680435
Q43,P530,Q30,Turkey,14858,United States,22053058
Q43,P530,Q55,Turkey,14858,Netherlands,6522514
Q43,P530,Q219,Turkey,14858,Bulgaria,2831910
Q43,P530,Q15180,Turkey,14858,Soviet Union,6022161
Q43,P530,Q399,Turkey,14858,Armenia,3880075
Q43,P530,Q858,Turkey,14858,Syria,3232984
Q43,P530,Q298,Turkey,14858,Chile,2391239
Q43,P530,Q227,Turkey,14858,Azerbaijan,4743707
Q43,P530,Q221,Turkey,14858,North Macedonia,2338272
Q43,P530,Q142,Turkey,14858,France,7053137
Q43,P530,Q889,Turkey,14858,Afghanistan,4980374
Q43,P530,Q31354462,Turkey,14858,Abkhazia,932900
Q43,P530,Q79,Turkey,14858,Egypt,4669784
Q43,P530,Q796,Turkey,14858,Iraq,2799339
Q43,P530,Q414,Turkey,14858,Argentina,4828195
Q43,P530,Q40,Turkey,14858,Austria,3545003
Q43,P530,Q222,Turkey,14858,Albania,3844966
Q43,P530,Q262,Turkey,14858,Algeria,2771365
Q43,P530,Q31,Turkey,14858,Belgium,3733261
Q43,P530,Q225,Turkey,14858,Bosnia and Herzegovina,2694374
Q43,P530,Q33,Turkey,14858,Finland,4067667
Q43,P530,Q224,Turkey,14858,Croatia,3740272
Q43,P530,Q35,Turkey,14858,Denmark,3622188
Q43,P530,Q115,Turkey,14858,Ethiopia,3333264
Q43,P530,Q230,Turkey,14858,Georgia (country),4784504
Q43,P530,Q252,Turkey,14858,Indonesia,6515111
Q43,P530,Q29,Turkey,14858,Spain,5133772
Q43,P530,Q232,Turkey,14858,Kazakhstan,4068972
Q43,P530,Q1246,Turkey,14858,Kosovo,3158095
Q43,P530,Q817,Turkey,14858,Kuwait,2628851
Q43,P530,Q219060,Turkey,14858,State of Palestine,12144474
Q43,P530,Q664,Turkey,14858,New Zealand,7813946
Q43,P530,Q843,Turkey,14858,Pakistan,8540048
Q43,P530,Q39,Turkey,14858,Switzerland,5489289
Q43,P530,Q1045,Turkey,14858,Somalia,2204057
Q43,P530,Q218,Turkey,14858,Romania,4081230
Q43,P530,Q863,Turkey,14858,Tajikistan,1669641
Q43,P530,Q36,Turkey,14858,Poland,4897952
Q43,P530,Q948,Turkey,14858,Tunisia,2272629
Q43,P530,Q1049,Turkey,14858,Sudan,3494378
Q43,P530,Q258,Turkey,14858,South Africa,6100919
Q43,P530,Q1028,Turkey,14858,Morocco,4910307
Q43,P530,Q233,Turkey,14858,Malta,4036212
Q43,P530,Q833,Turkey,14858,Malaysia,5130814
Q43,P530,Q96,Turkey,14858,Mexico,4944862
Q43,P530,Q928,Turkey,14858,Philippines,6988797
Q43,P530,Q865,Turkey,14858,Taiwan,5745108
Q43,P530,Q878,Turkey,14858,United Arab Emirates,5913374
Q43,P530,Q145,Turkey,14858,United Kingdom,13063684
Q43,P530,Q794,Turkey,14858,Iran,5762629
Q43,P530,Q34,Turkey,14858,Sweden,4556899
Q43,P530,Q668,Turkey,14858,India,367139855
Q43,P530,Q403,Turkey,14858,Serbia,3818932
Q43,P530,Q902,Turkey,14858,Bangladesh,6508145
Q43,P530,Q17,Turkey,14858,Japan,9298196
Q43,P530,Q28,Turkey,14858,Hungary,3258318
Q43,P530,Q423,Turkey,14858,North Korea,4232658
Q43,P530,Q23681,Turkey,14858,Northern Cyprus,865675
Q43,P194,Q274918,Turkey,14858,Grand National Assembly of Turkey,448090
Q43,P2184,Q190876,Turkey,14858,History of Turkey,232303
Q43,P37,Q256,Turkey,14858,Turkish language,967823
Q43,P1365,Q12560,Turkey,14858,Ottoman Empire,6705239
Q43,P30,Q48,Turkey,14858,Asia,2762112
Q43,P30,Q46,Turkey,14858,Europe,4862870
Q43,P36,Q3640,Turkey,14858,Ankara,949100
Q43,P237,Q199855,Turkey,14858,Emblems of Turkey,3700
Q43,P5008,Q5460604,Turkey,14858,,
Q43,P5008,Q6173448,Turkey,14858,Wikipedia:Vital articles/Level/4,None
Q43,P910,Q1411579,Turkey,14858,Category:Turkey,6938
Q43,P35,Q39259,Turkey,14858,Recep Tayyip Erdoğan,2452424
Q43,P35,Q42852,Turkey,14858,Abdullah Gül,200543
Q43,P35,Q165487,Turkey,14858,Ahmet Necdet Sezer,91472
Q43,P35,Q151729,Turkey,14858,Süleyman Demirel,131727
Q43,P35,Q151735,Turkey,14858,Celâl Bayar,80602
Q43,P35,Q183297,Turkey,14858,İsmet İnönü,196898
Q43,P35,Q5152,Turkey,14858,Mustafa Kemal Atatürk,1802284
Q43,P35,Q1076524,Turkey,14858,Abdülhalik Renda,9421
Q43,P35,Q159161,Turkey,14858,Cemal Gürsel,65819
Q43,P35,Q12812897,Turkey,14858,İbrahim Şevki Atasagun,2549
Q43,P35,Q158500,Turkey,14858,Cevdet Sunay,36516
Q43,P35,Q4544707,Turkey,14858,Tekin Arıburun,6244
Q43,P35,Q216983,Turkey,14858,Kenan Evren,87722
Q43,P35,Q313357,Turkey,14858,Fahri Korutürk,49819
Q43,P35,Q343514,Turkey,14858,İhsan Sabri Çağlayangil,27170
Q43,P35,Q180280,Turkey,14858,Turgut Özal,123231
Q43,P35,Q462737,Turkey,14858,Hüsamettin Cindoruk,15297
Q43,P1791,Q7978516,Turkey,14858,Category:Burials in Turkey,842
Q43,P6,Q58198,Turkey,14858,Ahmet Davutoğlu,118372
Q43,P6,Q39259,Turkey,14858,Recep Tayyip Erdoğan,2452424
Q43,P6,Q863496,Turkey,14858,Binali Yıldırım,87312
Q43,P6,Q42852,Turkey,14858,Abdullah Gül,200543
Q43,P6,Q192634,Turkey,14858,Bülent Ecevit,138678
Q43,P6,Q366692,Turkey,14858,Mesut Yılmaz,38423
Q43,P6,Q243550,Turkey,14858,Necmettin Erbakan,105574
Q43,P6,Q208377,Turkey,14858,Tansu Çiller,95881
Q43,P6,Q151729,Turkey,14858,Süleyman Demirel,131727
Q43,P6,Q1348747,Turkey,14858,Erdal İnönü,22945
Q43,P6,Q558287,Turkey,14858,Yıldırım Akbulut,10145
Q43,P6,Q180280,Turkey,14858,Turgut Özal,123231
Q43,P6,Q375687,Turkey,14858,Bülend Ulusu,8567
Q43,P463,Q41550,Turkey,14858,OECD,1164398
Q43,P463,Q8908,Turkey,14858,Council of Europe,402622
Q43,P463,Q7825,Turkey,14858,World Trade Organization,969158
Q43,P463,Q19771,Turkey,14858,G20,5686291
Q43,P463,Q380340,Turkey,14858,Organization of the Black Sea Economic Cooperation,50232
Q43,P463,Q1065,Turkey,14858,United Nations,3806953
Q43,P463,Q7184,Turkey,14858,NATO,4633865
Q43,P463,Q81299,Turkey,14858,Organization for Security and Co-operation in Europe,273917
Q43,P463,Q191384,Turkey,14858,International Bank for Reconstruction and Development,150142
Q43,P463,Q827525,Turkey,14858,International Development Association,115410
Q43,P463,Q656801,Turkey,14858,International Finance Corporation,243132
Q43,P463,Q1043527,Turkey,14858,Multilateral Investment Guarantee Agency,44597
Q43,P463,Q899770,Turkey,14858,International Centre for Settlement of Investment Disputes,70532
Q43,P463,Q340195,Turkey,14858,African Development Bank,108491
Q43,P463,Q188822,Turkey,14858,Asian Development Bank,386381
Q43,P463,Q782942,Turkey,14858,Australia Group,32068
Q43,P463,Q47543,Turkey,14858,Organisation of Islamic Cooperation,613432
Q43,P463,Q1377612,Turkey,14858,European Payments Union,5368
Q43,P463,Q384535,Turkey,14858,United Nations–African Union Mission in Darfur,21364
Q43,P463,Q663492,Turkey,14858,Eurocontrol,42674
Q43,P463,Q1928989,Turkey,14858,Treaty on Open Skies,118671
Q43,P463,Q1072120,Turkey,14858,Missile Technology Control Regime,95125
Q43,P463,Q8475,Turkey,14858,Interpol,836685
Q43,P463,Q1480793,Turkey,14858,Nuclear Suppliers Group,77477
Q43,P463,Q842490,Turkey,14858,Organisation for the Prohibition of Chemical Weapons,70712
Q43,P463,Q3866537,Turkey,14858,Movement Coordination Centre Europe,5042
Q43,P463,Q233611,Turkey,14858,International Hydrographic Organization,54334
Q43,P463,Q826700,Turkey,14858,International Energy Agency,153267
Q43,P463,Q7809,Turkey,14858,UNESCO,1546323
Q43,P463,Q5611262,Turkey,14858,Group on Earth Observations,7228
Q43,P463,Q17495,Turkey,14858,Universal Postal Union,125562
Q43,P463,Q376150,Turkey,14858,International Telecommunication Union,253938
Q43,P463,Q170424,Turkey,14858,World Meteorological Organization,178927
Q43,P463,Q7817,Turkey,14858,World Health Organization,1773486
Q43,P463,Q865479,Turkey,14858,MIKTA,42695
Q43,P463,Q596850,Turkey,14858,Organization of Turkic States,258133
Q43,P463,Q498496,Turkey,14858,International Centre for Migration Policy Development,9423
Q43,P463,Q605326,Turkey,14858,World Customs Organization,56776
Q43,P5658,Q14565199,Turkey,14858,Right (direction),1018
Q43,P706,Q23522,Turkey,14858,Balkans,2143679
Q43,P706,Q27293,Turkey,14858,West Asia,470900
Q43,P1740,Q6839556,Turkey,14858,Category:Films shot in Turkey,2979
Q43,P208,Q12812333,Turkey,14858,Cabinet of Turkey,33932
Q43,P1830,Q170495,Turkey,14858,Topkapı Palace,403592
Q43,P1830,Q221122,Turkey,14858,Atatürk Olympic Stadium,677363
Q43,P1830,Q499967,Turkey,14858,Turkish State Railways,65210
Q43,P1830,Q556417,Turkey,14858,Ankara 19 Mayıs Stadium,10886
Q43,P1830,Q573852,Turkey,14858,Uluburun shipwreck,45988
Q43,P1830,Q1531422,Turkey,14858,Official Gazette of the Republic of Turkey,9056
Q43,P1830,Q1643115,Turkey,14858,,
Q43,P1830,Q18324962,Turkey,14858,,
Q43,P1830,Q28220824,Turkey,14858,TCDD Transport,1286
Q43,P1830,Q30621554,Turkey,14858,Olba Aqueduct,1646
Q43,P1830,Q40894456,Turkey,14858,Presidential Complex (Turkey),88948
Q43,P1830,Q6092391,Turkey,14858,Edirne Palace,15215
Q43,P1830,Q56884,Turkey,14858,Mechanical and Chemical Industry Corporation,36711
Q43,P421,Q6760,Turkey,14858,UTC+03:00,200
Q43,P421,Q16837414,Turkey,14858,,
Q43,P421,Q109521557,Turkey,14858,,
Q43,P1465,Q7335864,Turkey,14858,Category:Deaths in Turkey,445
Q43,P85,Q344452,Turkey,14858,İstiklal Marşı,77019
Q43,P1906,Q1922067,Turkey,14858,President of Turkey,445011
Q43,P78,Q41104,Turkey,14858,.tr,53402
Q43,P47,Q41,Turkey,14858,Greece,4138728
Q43,P47,Q219,Turkey,14858,Bulgaria,2831910
Q43,P47,Q858,Turkey,14858,Syria,3232984
Q43,P47,Q796,Turkey,14858,Iraq,2799339
Q43,P47,Q399,Turkey,14858,Armenia,3880075
Q43,P47,Q794,Turkey,14858,Iran,5762629
Q43,P47,Q230,Turkey,14858,Georgia (country),4784504
Q43,P47,Q227,Turkey,14858,Azerbaijan,4743707
Q43,P47,Q7172,Turkey,14858,Arab League,970924
Q43,P47,Q131083,Turkey,14858,Nakhchivan Autonomous Republic,354117
Q43,P47,Q15180,Turkey,14858,Soviet Union,6022161
Q43,P47,Q147909,Turkey,14858,Kingdom of Bulgaria,296042
Q43,P47,Q146720,Turkey,14858,Mandatory Iraq,99165
